SEER_Draw	Stage	Index	alive_start	died	lost	css_i	css_c
Liver/Bile-duct	II	136	314	2	10	0.9936305732484076	0.46877325851029295
Liver/Bile-duct	II	137	302	0	9	1	0.46877325851029295
Liver/Bile-duct	II	138	293	1	12	0.9965870307167235	0.4671733497781759
Liver/Bile-duct	II	139	280	0	10	1	0.4671733497781759
Liver/Bile-duct	II	140	270	0	3	1	0.4671733497781759
Liver/Bile-duct	II	141	267	0	11	1	0.4671733497781759
Liver/Bile-duct	II	142	256	0	10	1	0.4671733497781759
Liver/Bile-duct	II	143	246	0	11	1	0.4671733497781759
Liver/Bile-duct	II	144	235	0	6	1	0.4671733497781759
Liver/Bile-duct	II	145	229	1	6	0.9956331877729258	0.4651332914822013
Liver/Bile-duct	II	146	222	0	10	1	0.4651332914822013
Liver/Bile-duct	II	147	212	0	7	1	0.4651332914822013
Liver/Bile-duct	II	148	205	0	12	1	0.4651332914822013
Liver/Bile-duct	II	149	193	0	7	1	0.4651332914822013
Liver/Bile-duct	II	150	186	0	9	1	0.4651332914822013
Liver/Bile-duct	II	151	177	0	5	1	0.4651332914822013
Liver/Bile-duct	II	152	172	0	4	1	0.4651332914822013
Liver/Bile-duct	II	153	168	0	8	1	0.4651332914822013
Liver/Bile-duct	II	154	160	0	10	1	0.4651332914822013
Liver/Bile-duct	II	155	150	0	6	1	0.4651332914822013
Liver/Bile-duct	II	156	144	0	5	1	0.4651332914822013
Liver/Bile-duct	II	157	139	0	12	1	0.4651332914822013
Liver/Bile-duct	II	158	127	0	5	1	0.4651332914822013
Liver/Bile-duct	II	159	122	0	14	1	0.4651332914822013
Liver/Bile-duct	II	160	108	0	13	1	0.4651332914822013
Liver/Bile-duct	II	161	95	0	3	1	0.4651332914822013
Liver/Bile-duct	II	162	92	0	9	1	0.4651332914822013
Liver/Bile-duct	II	163	83	0	8	1	0.4651332914822013
Liver/Bile-duct	II	164	75	0	9	1	0.4651332914822013
Liver/Bile-duct	II	165	66	1	8	0.9848484848484849	0.45808581736883464
Liver/Bile-duct	II	166	57	0	9	1	0.45808581736883464
Liver/Bile-duct	II	167	48	0	9	1	0.45808581736883464
Liver/Bile-duct	II	168	39	0	3	1	0.45808581736883464
Liver/Bile-duct	II	169	36	0	4	1	0.45808581736883464
Liver/Bile-duct	II	170	32	0	7	1	0.45808581736883464
Liver/Bile-duct	II	171	25	0	8	1	0.45808581736883464
Liver/Bile-duct	II	172	17	0	4	1	0.45808581736883464
Liver/Bile-duct	II	173	13	0	5	1	0.45808581736883464
Liver/Bile-duct	II	174	8	0	0	1	0.45808581736883464
Liver/Bile-duct	II	175	8	0	3	1	0.45808581736883464
Liver/Bile-duct	II	176	5	0	1	1	0.45808581736883464
Liver/Bile-duct	II	177	4	0	2	1	0.45808581736883464
Liver/Bile-duct	II	178	2	0	0	1	0.45808581736883464
Liver/Bile-duct	II	179	2	0	2	1	0.45808581736883464
Liver/Bile-duct	III	1	1633	25	19	0.9846907532149418	0.9846907532149418
Liver/Bile-duct	III	2	1589	43	11	0.9729389553178099	0.9580439927440529
Liver/Bile-duct	III	3	1535	46	12	0.9700325732899023	0.9293338796064461
Liver/Bile-duct	III	4	1477	39	14	0.973595125253893	0.9047949349181242
Liver/Bile-duct	III	5	1424	35	11	0.9754213483146067	0.8825562953660636
Liver/Bile-duct	III	6	1378	36	8	0.9738751814223512	0.8594996722650633
Liver/Bile-duct	III	7	1334	24	6	0.9820089955022488	0.844036409795527
Liver/Bile-duct	III	8	1304	26	12	0.9800613496932515	0.8272074629744505
Liver/Bile-duct	III	9	1266	26	7	0.9794628751974723	0.8102190000697619
Liver/Bile-duct	III	10	1233	31	5	0.9748580697485807	0.7898485304816333
Liver/Bile-duct	III	11	1197	37	7	0.9690893901420217	0.7654338307090179
Liver/Bile-duct	III	12	1153	53	7	0.9540329575021682	0.7302491012835384
Liver/Bile-duct	III	13	1093	41	3	0.9624885635864593	0.7028564085546957
Liver/Bile-duct	III	14	1049	48	5	0.9542421353670162	0.6706952001556248
Liver/Bile-duct	III	15	996	32	1	0.9678714859437751	0.6491467599899822
Liver/Bile-duct	III	16	963	31	1	0.9678089304257529	0.6282500314752476
Liver/Bile-duct	III	17	931	21	4	0.9774436090225564	0.6140789781337007
Liver/Bile-duct	III	18	906	32	5	0.9646799116997793	0.5923896544027091
Liver/Bile-duct	III	19	869	22	2	0.9746835443037974	0.5773924479621342
Liver/Bile-duct	III	20	845	30	1	0.9644970414201184	0.5568933077977981
Liver/Bile-duct	III	21	814	25	1	0.9692874692874693	0.5397897049784554
Liver/Bile-duct	III	22	788	17	4	0.9784263959390863	0.5281444956070928
Liver/Bile-duct	III	23	767	20	2	0.9739243807040417	0.5143728008063864
Liver/Bile-duct	III	24	745	12	6	0.9838926174496644	0.5060876013303103
Liver/Bile-duct	III	25	727	20	2	0.9724896836313618	0.4921649713074682
Liver/Bile-duct	III	26	705	19	4	0.9730496453900709	0.47890095080414635
Liver/Bile-duct	III	27	682	20	1	0.9706744868035191	0.4648569346515321
Liver/Bile-duct	III	28	661	17	1	0.9742813918305597	0.45290146129438225
Liver/Bile-duct	III	29	643	16	0	0.9751166407465007	0.44163175152655937
Liver/Bile-duct	III	30	627	12	0	0.9808612440191388	0.43317946920069217
Liver/Bile-duct	III	31	615	13	2	0.9788617886178862	0.4240228300143361
Liver/Bile-duct	III	32	600	15	0	0.975	0.4134222592639777
Liver/Bile-duct	III	33	585	14	1	0.976068376068376	0.4035283932303098
Liver/Bile-duct	III	34	570	14	0	0.9754385964912281	0.3936171695369338
Liver/Bile-duct	III	35	556	18	1	0.9676258992805755	0.38087416764545035
Liver/Bile-duct	III	36	537	10	0	0.9813780260707635	0.3737815388252371
Liver/Bile-duct	III	37	527	9	0	0.9829222011385199	0.36739817288704524
Liver/Bile-duct	III	38	518	17	0	0.9671814671814671	0.3553407038926827
Liver/Bile-duct	III	39	501	9	2	0.9820359281437125	0.3489573379544908
Liver/Bile-duct	III	40	490	14	1	0.9714285714285714	0.3389871282986482
Liver/Bile-duct	III	41	475	6	2	0.9873684210526316	0.3347051856254021
Liver/Bile-duct	III	42	467	13	1	0.9721627408993576	0.3253879106508192
Liver/Bile-duct	III	43	453	10	0	0.977924944812362	0.31820495456581216
Liver/Bile-duct	III	44	443	12	1	0.9729119638826185	0.3095854072638037
Liver/Bile-duct	III	45	430	10	1	0.9767441860465116	0.3023857466297617
Liver/Bile-duct	III	46	419	13	0	0.9689737470167065	0.29300384995628465
Liver/Bile-duct	III	47	406	7	1	0.9827586206896551	0.28795205943979696
Liver/Bile-duct	III	48	398	4	0	0.9899497487437185	0.2850580688926633
Liver/Bile-duct	III	49	394	9	2	0.9771573604060914	0.2785465901616126
Liver/Bile-duct	III	50	383	6	2	0.9843342036553525	0.2741829360076448
Liver/Bile-duct	III	51	375	10	1	0.9733333333333334	0.26687139104744095
Liver/Bile-duct	III	52	364	4	0	0.989010989010989	0.26393873839856796
Liver/Bile-duct	III	53	360	5	2	0.9861111111111112	0.26027292258747675
Liver/Bile-duct	III	54	353	4	2	0.9886685552407932	0.2573236543428595
Liver/Bile-duct	III	55	347	2	2	0.9942363112391931	0.2558405208884338
Liver/Bile-duct	III	56	343	6	5	0.9825072886297376	0.2513651764997148
Liver/Bile-duct	III	57	332	5	1	0.9849397590361446	0.24757955637170706
Liver/Bile-duct	III	58	326	2	1	0.9938650306748467	0.24606066338783156
Liver/Bile-duct	III	59	323	5	4	0.9845201238390093	0.24225167479049672
Liver/Bile-duct	III	60	314	6	0	0.9808917197452229	0.2376226618964108
Liver/Bile-duct	III	61	308	3	3	0.9902597402597403	0.23530815544936784
Liver/Bile-duct	III	62	302	3	4	0.9900662251655629	0.2329706572164271
Liver/Bile-duct	III	63	295	2	1	0.9932203389830508	0.23139119513360384
Liver/Bile-duct	III	64	292	1	2	0.9965753424657534	0.23059875953383124
Liver/Bile-duct	III	65	289	3	4	0.9896193771626297	0.22820500078434508
Liver/Bile-duct	III	66	282	3	4	0.9893617021276596	0.22577728801004357
Liver/Bile-duct	III	67	275	4	2	0.9854545454545455	0.22249325472989748
Liver/Bile-duct	III	68	269	3	1	0.9888475836431226	0.2200119173165529
Liver/Bile-duct	III	69	265	2	2	0.9924528301886792	0.2183514500160506
Liver/Bile-duct	III	70	261	0	3	1	0.2183514500160506
Liver/Bile-duct	III	71	258	3	6	0.9883720930232558	0.21581247966702674
Liver/Bile-duct	III	72	249	2	4	0.9919678714859438	0.21407904609540404
Liver/Bile-duct	III	73	243	4	6	0.9835390946502057	0.21055511118025336
Liver/Bile-duct	III	74	233	1	4	0.9957081545064378	0.20965144117518789
Liver/Bile-duct	III	75	228	2	2	0.9912280701754386	0.20781239344558097
Liver/Bile-duct	III	76	224	1	1	0.9955357142857143	0.20688465954627036
Liver/Bile-duct	III	77	222	2	3	0.990990990990991	0.20502083378459224
Liver/Bile-duct	III	78	217	0	2	1	0.20502083378459224
Liver/Bile-duct	III	79	215	3	4	0.986046511627907	0.20216007796434213
Liver/Bile-duct	III	80	208	0	3	1	0.20216007796434213
Liver/Bile-duct	III	81	205	3	2	0.9853658536585366	0.1992016377990103
Liver/Bile-duct	III	82	200	2	8	0.99	0.19720962142102016
Liver/Bile-duct	III	83	190	0	2	1	0.19720962142102016
Liver/Bile-duct	III	84	188	2	4	0.9893617021276596	0.19511164672505188
Liver/Bile-duct	III	85	182	3	5	0.9835164835164835	0.19189552068013344
Liver/Bile-duct	III	86	174	1	4	0.9942528735632183	0.19079267286013266
Liver/Bile-duct	III	87	169	1	1	0.9940828402366864	0.1896637221331496
Liver/Bile-duct	III	88	167	0	3	1	0.1896637221331496
Liver/Bile-duct	III	89	164	0	2	1	0.1896637221331496
Liver/Bile-duct	III	90	162	1	4	0.9938271604938271	0.18849295841627833
Liver/Bile-duct	III	91	157	3	2	0.9808917197452229	0.18489118214080805
Liver/Bile-duct	III	92	152	0	0	1	0.18489118214080805
Liver/Bile-duct	III	93	152	0	5	1	0.18489118214080805
Liver/Bile-duct	III	94	147	0	0	1	0.18489118214080805
Liver/Bile-duct	III	95	147	0	2	1	0.18489118214080805
Liver/Bile-duct	III	96	145	1	2	0.993103448275862	0.18361607053983695
Liver/Bile-duct	III	97	142	2	1	0.9859154929577465	0.1810299287012477
Liver/Bile-duct	III	98	139	0	3	1	0.1810299287012477
Liver/Bile-duct	III	99	136	2	1	0.9852941176470589	0.17836772386740582
Liver/Bile-duct	III	100	133	2	1	0.9849624060150376	0.1756855024558659
Liver/Bile-duct	III	101	130	1	1	0.9923076923076923	0.1743340755138977
Liver/Bile-duct	III	102	128	2	1	0.984375	0.17161010558399303
Liver/Bile-duct	III	103	125	0	2	1	0.17161010558399303
Liver/Bile-duct	III	104	123	0	2	1	0.17161010558399303
Liver/Bile-duct	III	105	121	1	7	0.9917355371900827	0.17019184024858816
Liver/Bile-duct	III	106	113	1	2	0.9911504424778761	0.16868571776851216
Liver/Bile-duct	III	107	110	0	1	1	0.16868571776851216
Liver/Bile-duct	III	108	109	0	1	1	0.16868571776851216
Liver/Bile-duct	III	109	108	1	3	0.9907407407407407	0.16712381297435924
Liver/Bile-duct	III	110	104	1	0	0.9903846153846154	0.1655168532342212
Liver/Bile-duct	III	111	103	0	2	1	0.1655168532342212
Liver/Bile-duct	III	112	101	1	0	0.9900990099009901	0.1638780725091299
Liver/Bile-duct	III	113	100	2	0	0.98	0.1606005110589473
Liver/Bile-duct	III	114	98	2	1	0.9795918367346939	0.15732294960876467
Liver/Bile-duct	III	115	95	1	0	0.9894736842105263	0.15566691856025136
Liver/Bile-duct	III	116	94	1	2	0.9893617021276596	0.15401088751173805
Liver/Bile-duct	III	117	91	0	4	1	0.15401088751173805
Liver/Bile-duct	III	118	87	0	2	1	0.15401088751173805
Liver/Bile-duct	III	119	85	0	1	1	0.15401088751173805
Liver/Bile-duct	III	120	84	0	2	1	0.15401088751173805
Liver/Bile-duct	III	121	82	1	1	0.9878048780487805	0.15213270595671685
Liver/Bile-duct	III	122	80	1	0	0.9875	0.1502310471322579
Liver/Bile-duct	III	123	79	0	3	1	0.1502310471322579
Liver/Bile-duct	III	124	76	1	1	0.9868421052631579	0.1482543228278861
Liver/Bile-duct	III	125	74	0	0	1	0.1482543228278861
Liver/Bile-duct	III	126	74	0	0	1	0.1482543228278861
Liver/Bile-duct	III	127	74	0	0	1	0.1482543228278861
Liver/Bile-duct	III	128	74	0	3	1	0.1482543228278861
Liver/Bile-duct	III	129	71	0	3	1	0.1482543228278861
Liver/Bile-duct	III	130	68	1	3	0.9852941176470589	0.14607411219806424
Liver/Bile-duct	III	131	64	0	1	1	0.14607411219806424
Liver/Bile-duct	III	132	63	1	1	0.9841269841269842	0.14375547549650766
Liver/Bile-duct	III	133	61	1	1	0.9836065573770492	0.14139882835722065
Liver/Bile-duct	III	134	59	0	3	1	0.14139882835722065
Liver/Bile-duct	III	135	56	0	2	1	0.14139882835722065
Liver/Bile-duct	III	136	54	0	4	1	0.14139882835722065
Liver/Bile-duct	III	137	50	1	1	0.98	0.13857085179007625
Liver/Bile-duct	III	138	48	0	0	1	0.13857085179007625
Liver/Bile-duct	III	139	48	0	4	1	0.13857085179007625
Liver/Bile-duct	III	140	44	0	2	1	0.13857085179007625
Liver/Bile-duct	III	141	42	0	0	1	0.13857085179007625
Liver/Bile-duct	III	142	42	0	3	1	0.13857085179007625
Liver/Bile-duct	III	143	39	0	1	1	0.13857085179007625
Liver/Bile-duct	III	144	38	1	0	0.9736842105263158	0.1349242504271795
Liver/Bile-duct	III	145	37	0	4	1	0.1349242504271795
Liver/Bile-duct	III	146	33	0	2	1	0.1349242504271795
Liver/Bile-duct	III	147	31	0	1	1	0.1349242504271795
Liver/Bile-duct	III	148	30	0	3	1	0.1349242504271795
Liver/Bile-duct	III	149	27	0	3	1	0.1349242504271795
Liver/Bile-duct	III	150	24	0	3	1	0.1349242504271795
Liver/Bile-duct	III	151	21	0	3	1	0.1349242504271795
Liver/Bile-duct	III	152	18	0	2	1	0.1349242504271795
Liver/Bile-duct	III	153	16	0	3	1	0.1349242504271795
Liver/Bile-duct	III	154	13	0	3	1	0.1349242504271795
Liver/Bile-duct	III	155	10	0	1	1	0.1349242504271795
Liver/Bile-duct	III	156	9	0	1	1	0.1349242504271795
Liver/Bile-duct	III	157	8	0	0	1	0.1349242504271795
Liver/Bile-duct	III	158	8	0	0	1	0.1349242504271795
Liver/Bile-duct	III	159	8	0	0	1	0.1349242504271795
Liver/Bile-duct	III	160	8	0	2	1	0.1349242504271795
Liver/Bile-duct	III	161	6	0	2	1	0.1349242504271795
Liver/Bile-duct	III	162	4	0	2	1	0.1349242504271795
Liver/Bile-duct	III	163	2	0	0	1	0.1349242504271795
Liver/Bile-duct	III	164	2	0	0	1	0.1349242504271795
Liver/Bile-duct	III	165	2	0	0	1	0.1349242504271795
Liver/Bile-duct	III	166	2	0	1	1	0.1349242504271795
Liver/Bile-duct	III	167	1	0	1	1	0.1349242504271795
Liver/Bile-duct	III	168	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	169	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	170	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	171	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	172	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	173	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	174	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	175	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	176	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	177	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	178	0	0	0	1	0.1349242504271795
Liver/Bile-duct	III	179	0	0	0	1	0.1349242504271795
Liver/Bile-duct	IV	1	340	23	4	0.9323529411764706	0.9323529411764706
Liver/Bile-duct	IV	2	313	20	1	0.9361022364217253	0.8727776733696674
Liver/Bile-duct	IV	3	292	15	0	0.9486301369863014	0.8279432038472531
Liver/Bile-duct	IV	4	277	10	3	0.9638989169675091	0.7980535574989768
Liver/Bile-duct	IV	5	264	6	0	0.9772727272727273	0.7799159766467273
Liver/Bile-duct	IV	6	258	13	2	0.9496124031007752	0.7406178848001868
Liver/Bile-duct	IV	7	243	25	1	0.897119341563786	0.6644226291623075
Liver/Bile-duct	IV	8	217	17	1	0.9216589861751152	0.6123710867855369
Liver/Bile-duct	IV	9	199	11	1	0.9447236180904522	0.5785214287220147
Liver/Bile-duct	IV	10	187	8	0	0.9572192513368984	0.5537718488836398
Liver/Bile-duct	IV	11	179	6	0	0.9664804469273743	0.5352096640048586
Liver/Bile-duct	IV	12	173	10	0	0.9421965317919075	0.50427268920689
Liver/Bile-duct	IV	13	163	13	0	0.9202453987730062	0.4640546219695306
Liver/Bile-duct	IV	14	150	7	0	0.9533333333333334	0.44239873961095255
Liver/Bile-duct	IV	15	143	8	0	0.9440559440559441	0.41764915977257755
Liver/Bile-duct	IV	16	135	10	0	0.9259259259259259	0.38671218497460885
Liver/Bile-duct	IV	17	125	5	0	0.96	0.3712436975756245
Liver/Bile-duct	IV	18	120	5	0	0.9583333333333334	0.35577521017664016
Liver/Bile-duct	IV	19	115	4	0	0.9652173913043478	0.34340042025745265
Liver/Bile-duct	IV	20	111	3	0	0.972972972972973	0.3341193278180621
Liver/Bile-duct	IV	21	108	3	1	0.9722222222222222	0.32483823537867146
Liver/Bile-duct	IV	22	104	6	0	0.9423076923076923	0.3060975679529789
Liver/Bile-duct	IV	23	98	5	0	0.9489795918367347	0.29048034509823506
Liver/Bile-duct	IV	24	93	2	0	0.978494623655914	0.28423345595633753
Liver/Bile-duct	IV	25	91	5	0	0.945054945054945	0.2686162331015937
Liver/Bile-duct	IV	26	86	3	0	0.9651162790697675	0.2592458993887474
Liver/Bile-duct	IV	27	83	2	0	0.9759036144578314	0.2529990102468499
Liver/Bile-duct	IV	28	81	0	0	1	0.2529990102468499
Liver/Bile-duct	IV	29	81	2	0	0.9753086419753086	0.24675212110495237
Liver/Bile-duct	IV	30	79	0	1	1	0.24675212110495237
Liver/Bile-duct	IV	31	78	1	1	0.9871794871794872	0.24358863237283762
Liver/Bile-duct	IV	32	76	4	0	0.9473684210526316	0.23076817803742514
Liver/Bile-duct	IV	33	72	2	1	0.9722222222222222	0.22435795086971888
Liver/Bile-duct	IV	34	69	3	0	0.9565217391304348	0.21460325735364413
Liver/Bile-duct	IV	35	66	2	0	0.9696969696969697	0.20810012834292765
Liver/Bile-duct	IV	36	64	1	2	0.984375	0.20484856383756941
Liver/Bile-duct	IV	37	61	1	0	0.9836065573770492	0.20149039065990434
Liver/Bile-duct	IV	38	60	1	0	0.9833333333333333	0.19813221748223925
Liver/Bile-duct	IV	39	59	1	0	0.9830508474576272	0.19477404430457418
Liver/Bile-duct	IV	40	58	2	0	0.9655172413793104	0.18805769794924404
Liver/Bile-duct	IV	41	56	0	0	1	0.18805769794924404
Liver/Bile-duct	IV	42	56	1	0	0.9821428571428571	0.18469952477157897
Liver/Bile-duct	IV	43	55	2	0	0.9636363636363636	0.17798317841624883
Liver/Bile-duct	IV	44	53	1	0	0.9811320754716981	0.17462500523858376
Liver/Bile-duct	IV	45	52	1	0	0.9807692307692307	0.17126683206091867
Liver/Bile-duct	IV	46	51	0	0	1	0.17126683206091867
Liver/Bile-duct	IV	47	51	1	1	0.9803921568627451	0.1679086588832536
Liver/Bile-duct	IV	48	49	0	0	1	0.1679086588832536
Liver/Bile-duct	IV	49	49	0	0	1	0.1679086588832536
Liver/Bile-duct	IV	50	49	1	0	0.9795918367346939	0.16448195155910555
Liver/Bile-duct	IV	51	48	0	0	1	0.16448195155910555
Liver/Bile-duct	IV	52	48	0	0	1	0.16448195155910555
Liver/Bile-duct	IV	53	48	0	0	1	0.16448195155910555
Liver/Bile-duct	IV	54	48	0	0	1	0.16448195155910555
Liver/Bile-duct	IV	55	48	0	0	1	0.16448195155910555
Liver/Bile-duct	IV	56	48	1	1	0.9791666666666666	0.1610552442349575
Liver/Bile-duct	IV	57	46	1	1	0.9782608695652174	0.157554043273328
Liver/Bile-duct	IV	58	44	1	1	0.9772727272727273	0.15397326956257057
Liver/Bile-duct	IV	59	42	1	0	0.9761904761904762	0.1503072393348903
Liver/Bile-duct	IV	60	41	0	0	1	0.1503072393348903
Liver/Bile-duct	IV	61	41	1	0	0.975609756097561	0.14664120910721004
Liver/Bile-duct	IV	62	40	0	0	1	0.14664120910721004
Liver/Bile-duct	IV	63	40	0	1	1	0.14664120910721004
Liver/Bile-duct	IV	64	39	0	1	1	0.14664120910721004
Liver/Bile-duct	IV	65	38	1	0	0.9736842105263158	0.14278222992017822
Liver/Bile-duct	IV	66	37	0	0	1	0.14278222992017822
Liver/Bile-duct	IV	67	37	0	1	1	0.14278222992017822
Liver/Bile-duct	IV	68	36	1	0	0.9722222222222222	0.13881605686683993
Liver/Bile-duct	IV	69	35	0	0	1	0.13881605686683993
Liver/Bile-duct	IV	70	35	0	0	1	0.13881605686683993
Liver/Bile-duct	IV	71	35	0	0	1	0.13881605686683993
Liver/Bile-duct	IV	72	35	2	0	0.9428571428571428	0.13088371076016336
Liver/Bile-duct	IV	73	33	0	1	1	0.13088371076016336
Liver/Bile-duct	IV	74	32	0	0	1	0.13088371076016336
Liver/Bile-duct	IV	75	32	1	0	0.96875	0.12679359479890825
Liver/Bile-duct	IV	76	31	0	0	1	0.12679359479890825
Liver/Bile-duct	IV	77	31	0	1	1	0.12679359479890825
Liver/Bile-duct	IV	78	30	0	0	1	0.12679359479890825
Liver/Bile-duct	IV	79	30	0	0	1	0.12679359479890825
Liver/Bile-duct	IV	80	30	0	2	1	0.12679359479890825
Liver/Bile-duct	IV	81	28	0	0	1	0.12679359479890825
Liver/Bile-duct	IV	82	28	1	1	0.9642857142857143	0.12226525212751867
Liver/Bile-duct	IV	83	26	2	1	0.9230769230769231	0.11286023273309416
Liver/Bile-duct	IV	84	23	0	1	1	0.11286023273309416
Liver/Bile-duct	IV	85	22	0	0	1	0.11286023273309416
Liver/Bile-duct	IV	86	22	1	0	0.9545454545454546	0.10773022215431716
Liver/Bile-duct	IV	87	21	0	0	1	0.10773022215431716
Liver/Bile-duct	IV	88	21	0	0	1	0.10773022215431716
Liver/Bile-duct	IV	89	21	1	0	0.9523809523809523	0.10260021157554015
Liver/Bile-duct	IV	90	20	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	91	20	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	92	20	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	93	20	0	1	1	0.10260021157554015
Liver/Bile-duct	IV	94	19	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	95	19	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	96	19	0	2	1	0.10260021157554015
Liver/Bile-duct	IV	97	17	0	1	1	0.10260021157554015
Liver/Bile-duct	IV	98	16	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	99	16	0	1	1	0.10260021157554015
Liver/Bile-duct	IV	100	15	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	101	15	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	102	15	0	1	1	0.10260021157554015
Liver/Bile-duct	IV	103	14	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	104	14	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	105	14	0	0	1	0.10260021157554015
Liver/Bile-duct	IV	106	14	1	0	0.9285714285714286	0.09527162503443014
Liver/Bile-duct	IV	107	13	0	0	1	0.09527162503443014
Liver/Bile-duct	IV	108	13	0	0	1	0.09527162503443014
Liver/Bile-duct	IV	109	13	0	1	1	0.09527162503443014
Liver/Bile-duct	IV	110	12	0	1	1	0.09527162503443014
Liver/Bile-duct	IV	111	11	0	0	1	0.09527162503443014
Liver/Bile-duct	IV	112	11	0	1	1	0.09527162503443014
Liver/Bile-duct	IV	113	10	0	0	1	0.09527162503443014
Liver/Bile-duct	IV	114	10	1	0	0.9	0.08574446253098712
Liver/Bile-duct	IV	115	9	1	0	0.8888888888888888	0.07621730002754411
Liver/Bile-duct	IV	116	8	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	117	8	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	118	8	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	119	8	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	120	8	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	121	8	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	122	8	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	123	8	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	124	7	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	125	6	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	126	6	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	127	6	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	128	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	129	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	130	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	131	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	132	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	133	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	134	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	135	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	136	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	137	5	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	138	5	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	139	4	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	140	4	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	141	4	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	142	4	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	143	3	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	144	3	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	145	3	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	146	3	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	147	3	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	148	2	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	149	2	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	150	2	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	151	1	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	152	1	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	153	1	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	154	1	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	155	1	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	156	1	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	157	1	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	158	1	0	1	1	0.07621730002754411
Liver/Bile-duct	IV	159	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	160	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	161	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	162	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	163	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	164	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	165	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	166	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	167	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	168	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	169	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	170	0	0	0	1	0.07621730002754411
Liver/Bile-duct	IV	171	0	0	0	1	0.07621730002754411
