SEER_Draw	Stage	Index	alive_start	died	lost	css_i	css_c
Breast HR-positive	Unknown/missing	56	0	0	0	1	1
Breast HR-positive	Unknown/missing	57	0	0	0	1	1
Breast HR-positive	Unknown/missing	58	0	0	0	1	1
Breast HR-positive	Unknown/missing	59	0	0	0	1	1
Breast HR-positive	Unknown/missing	60	0	0	0	1	1
Breast HR-positive	Unknown/missing	61	0	0	0	1	1
Breast HR-positive	Unknown/missing	62	0	0	0	1	1
Breast HR-positive	Unknown/missing	63	0	0	0	1	1
Breast HR-positive	Unknown/missing	64	0	0	0	1	1
Breast HR-positive	Unknown/missing	65	0	0	0	1	1
Breast HR-positive	Unknown/missing	66	0	0	0	1	1
Breast HR-positive	Unknown/missing	67	0	0	0	1	1
Breast HR-positive	Unknown/missing	68	0	0	0	1	1
Breast HR-positive	Unknown/missing	69	0	0	0	1	1
Breast HR-positive	Unknown/missing	70	0	0	0	1	1
Breast HR-positive	Unknown/missing	71	0	0	0	1	1
Breast HR-positive	Unknown/missing	72	0	0	0	1	1
Breast HR-positive	Unknown/missing	73	0	0	0	1	1
Breast HR-positive	Unknown/missing	74	0	0	0	1	1
Breast HR-positive	Unknown/missing	75	0	0	0	1	1
Breast HR-positive	Unknown/missing	76	0	0	0	1	1
Breast HR-positive	Unknown/missing	77	0	0	0	1	1
Breast HR-positive	Unknown/missing	78	0	0	0	1	1
Breast HR-positive	Unknown/missing	79	0	0	0	1	1
Breast HR-positive	Unknown/missing	80	0	0	0	1	1
Breast HR-positive	Unknown/missing	81	0	0	0	1	1
Breast HR-positive	Unknown/missing	82	0	0	0	1	1
Breast HR-positive	Unknown/missing	83	0	0	0	1	1
Breast HR-positive	Unknown/missing	84	0	0	0	1	1
Breast HR-positive	Unknown/missing	85	0	0	0	1	1
Breast HR-positive	Unknown/missing	86	0	0	0	1	1
Breast HR-positive	Unknown/missing	87	0	0	0	1	1
Breast HR-positive	Unknown/missing	88	0	0	0	1	1
Breast HR-positive	Unknown/missing	89	0	0	0	1	1
Breast HR-positive	Unknown/missing	90	0	0	0	1	1
Breast HR-positive	Unknown/missing	91	0	0	0	1	1
Breast HR-positive	Unknown/missing	92	0	0	0	1	1
Breast HR-positive	Unknown/missing	93	0	0	0	1	1
Breast HR-positive	Unknown/missing	94	0	0	0	1	1
Breast HR-positive	Unknown/missing	95	0	0	0	1	1
Breast HR-positive	Unknown/missing	96	0	0	0	1	1
Breast HR-positive	Unknown/missing	97	0	0	0	1	1
Breast HR-positive	Unknown/missing	98	0	0	0	1	1
Breast HR-positive	Unknown/missing	99	0	0	0	1	1
Breast HR-positive	Unknown/missing	100	0	0	0	1	1
Breast HR-positive	Unknown/missing	101	0	0	0	1	1
Breast HR-positive	Unknown/missing	102	0	0	0	1	1
Breast HR-positive	Unknown/missing	103	0	0	0	1	1
Breast HR-positive	Unknown/missing	104	0	0	0	1	1
Breast HR-positive	Unknown/missing	105	0	0	0	1	1
Breast HR-positive	Unknown/missing	106	0	0	0	1	1
Breast HR-positive	Unknown/missing	107	0	0	0	1	1
Breast HR-positive	Unknown/missing	108	0	0	0	1	1
Breast HR-positive	Unknown/missing	109	0	0	0	1	1
Breast HR-positive	Unknown/missing	110	0	0	0	1	1
Breast HR-positive	Unknown/missing	111	0	0	0	1	1
Breast HR-positive	Unknown/missing	112	0	0	0	1	1
Breast HR-positive	Unknown/missing	113	0	0	0	1	1
Breast HR-positive	Unknown/missing	114	0	0	0	1	1
Breast HR-positive	Unknown/missing	115	0	0	0	1	1
Breast HR-positive	Unknown/missing	116	0	0	0	1	1
Breast HR-positive	Unknown/missing	117	0	0	0	1	1
Breast HR-positive	Unknown/missing	118	0	0	0	1	1
Breast HR-positive	Unknown/missing	119	0	0	0	1	1
Breast HR-positive	Unknown/missing	120	0	0	0	1	1
Breast HR-positive	Unknown/missing	121	0	0	0	1	1
Breast HR-positive	Unknown/missing	122	0	0	0	1	1
Breast HR-positive	Unknown/missing	123	0	0	0	1	1
Breast HR-positive	Unknown/missing	124	0	0	0	1	1
Breast HR-positive	Unknown/missing	125	0	0	0	1	1
Breast HR-positive	Unknown/missing	126	0	0	0	1	1
Breast HR-positive	Unknown/missing	127	0	0	0	1	1
Breast HR-positive	Unknown/missing	128	0	0	0	1	1
Breast HR-positive	Unknown/missing	129	0	0	0	1	1
Breast HR-positive	Unknown/missing	130	0	0	0	1	1
Breast HR-positive	Unknown/missing	131	0	0	0	1	1
Breast HR-positive	Unknown/missing	132	0	0	0	1	1
Breast HR-positive	Unknown/missing	133	0	0	0	1	1
Breast HR-positive	Unknown/missing	134	0	0	0	1	1
Breast HR-positive	Unknown/missing	135	0	0	0	1	1
Breast HR-positive	Unknown/missing	136	0	0	0	1	1
Breast HR-positive	Unknown/missing	137	0	0	0	1	1
Breast HR-positive	Unknown/missing	138	0	0	0	1	1
Breast HR-positive	Unknown/missing	139	0	0	0	1	1
Breast HR-positive	Unknown/missing	140	0	0	0	1	1
Breast HR-positive	Unknown/missing	141	0	0	0	1	1
Breast HR-positive	Unknown/missing	142	0	0	0	1	1
Breast HR-positive	Unknown/missing	143	0	0	0	1	1
Breast HR-positive	Unknown/missing	144	0	0	0	1	1
Breast HR-positive	Unknown/missing	145	0	0	0	1	1
Breast HR-positive	Unknown/missing	146	0	0	0	1	1
Breast HR-positive	Unknown/missing	147	0	0	0	1	1
Breast HR-positive	Unknown/missing	148	0	0	0	1	1
Breast HR-positive	Unknown/missing	149	0	0	0	1	1
Breast HR-positive	Unknown/missing	150	0	0	0	1	1
Breast HR-positive	Unknown/missing	151	0	0	0	1	1
Breast HR-positive	Unknown/missing	152	0	0	0	1	1
Breast HR-positive	Unknown/missing	153	0	0	0	1	1
Breast HR-positive	Unknown/missing	154	0	0	0	1	1
Breast HR-positive	Unknown/missing	155	0	0	0	1	1
Breast HR-positive	Unknown/missing	156	0	0	0	1	1
Breast HR-positive	Unknown/missing	157	0	0	0	1	1
Breast HR-positive	Unknown/missing	158	0	0	0	1	1
Breast HR-positive	Unknown/missing	159	0	0	0	1	1
Breast HR-positive	Unknown/missing	160	0	0	0	1	1
Breast HR-positive	Unknown/missing	161	0	0	0	1	1
Breast HR-positive	Unknown/missing	162	0	0	0	1	1
Breast HR-positive	Unknown/missing	163	0	0	0	1	1
Breast HR-positive	Unknown/missing	164	0	0	0	1	1
Breast HR-positive	Unknown/missing	165	0	0	0	1	1
Breast HR-positive	Unknown/missing	166	0	0	0	1	1
Breast HR-positive	Unknown/missing	167	0	0	0	1	1
Breast HR-positive	Unknown/missing	168	0	0	0	1	1
Breast HR-positive	Unknown/missing	169	0	0	0	1	1
Breast HR-positive	Unknown/missing	170	0	0	0	1	1
Breast HR-positive	Unknown/missing	171	0	0	0	1	1
Breast HR-positive	Unknown/missing	172	0	0	0	1	1
Breast HR-positive	Unknown/missing	173	0	0	0	1	1
Breast HR-positive	Unknown/missing	174	0	0	0	1	1
Breast HR-positive	Unknown/missing	175	0	0	0	1	1
Breast HR-positive	Unknown/missing	176	0	0	0	1	1
Breast HR-positive	Unknown/missing	177	0	0	0	1	1
Breast HR-positive	Unknown/missing	178	0	0	0	1	1
Breast HR-positive	Unknown/missing	179	0	0	0	1	1
Breast HR-unknown	I	1	4655	1	16	0.9997851772287862	0.9997851772287862
Breast HR-unknown	I	2	4638	0	8	1	0.9997851772287862
Breast HR-unknown	I	3	4630	1	9	0.9997840172786178	0.9995692409054108
Breast HR-unknown	I	4	4620	0	7	1	0.9995692409054108
Breast HR-unknown	I	5	4613	0	3	1	0.9995692409054108
Breast HR-unknown	I	6	4610	2	9	0.9995661605206074	0.9991355883063195
Breast HR-unknown	I	7	4599	1	8	0.9997825614263971	0.9989183376891623
Breast HR-unknown	I	8	4590	2	4	0.9995642701525055	0.9984830791542215
Breast HR-unknown	I	9	4584	3	5	0.9993455497382199	0.997829621641686
Breast HR-unknown	I	10	4576	0	4	1	0.997829621641686
Breast HR-unknown	I	11	4572	2	4	0.9995625546806649	0.9973931257442049
Breast HR-unknown	I	12	4566	4	7	0.9991239597021463	0.9965193691732508
Breast HR-unknown	I	13	4555	2	7	0.9995609220636663	0.9960818195051176
Breast HR-unknown	I	14	4546	1	9	0.9997800263968324	0.9958627077982313
Breast HR-unknown	I	15	4536	3	6	0.9993386243386243	0.9952040684412219
Breast HR-unknown	I	16	4527	0	6	1	0.9952040684412219
Breast HR-unknown	I	17	4521	2	5	0.9995576199955762	0.9947638100610223
Breast HR-unknown	I	18	4514	1	5	0.9997784669915818	0.9945434370415139
Breast HR-unknown	I	19	4508	1	7	0.9997781721384206	0.9943228195976271
Breast HR-unknown	I	20	4500	2	9	0.9995555555555555	0.9938808983444726
Breast HR-unknown	I	21	4489	3	6	0.9993316997104033	0.9932166874522843
Breast HR-unknown	I	22	4480	2	11	0.9995535714285714	0.9927732871453859
Breast HR-unknown	I	23	4467	2	4	0.9995522722184912	0.9923287949639912
Breast HR-unknown	I	24	4461	0	9	1	0.9923287949639912
Breast HR-unknown	I	25	4452	1	8	0.9997753818508536	0.9921058999067216
Breast HR-unknown	I	26	4443	2	5	0.9995498537024533	0.9916593071091043
Breast HR-unknown	I	27	4436	4	7	0.9990982867448152	0.9907651147672567
Breast HR-unknown	I	28	4425	3	5	0.9993220338983051	0.9900934096047026
Breast HR-unknown	I	29	4417	4	10	0.9990944079692099	0.9891967889032268
Breast HR-unknown	I	30	4403	1	8	0.9997728821258233	0.9889721246313886
Breast HR-unknown	I	31	4394	0	10	1	0.9889721246313886
Breast HR-unknown	I	32	4384	3	7	0.999315693430657	0.9882953645096062
Breast HR-unknown	I	33	4374	3	9	0.9993141289437586	0.9876175213240715
Breast HR-unknown	I	34	4362	2	7	0.9995414947271893	0.9871646934830243
Breast HR-unknown	I	35	4353	1	7	0.9997702733746842	0.9869379154693595
Breast HR-unknown	I	36	4345	0	7	1	0.9869379154693595
Breast HR-unknown	I	37	4338	1	4	0.9997694790225911	0.9867104055764435
Breast HR-unknown	I	38	4333	2	9	0.9995384260327718	0.9862549657400362
Breast HR-unknown	I	39	4322	5	10	0.9988431281813975	0.9851139951642148
Breast HR-unknown	I	40	4307	3	7	0.99930345948456	0.984427823354256
Breast HR-unknown	I	41	4297	3	9	0.9993018384919712	0.9837405337405575
Breast HR-unknown	I	42	4285	2	12	0.9995332555425904	0.9832813782989049
Breast HR-unknown	I	43	4271	2	11	0.9995317255911964	0.9828209327927945
Breast HR-unknown	I	44	4258	1	3	0.9997651479567872	0.9825901152886157
Breast HR-unknown	I	45	4254	1	6	0.9997649271274095	0.9823591350076358
Breast HR-unknown	I	46	4247	2	9	0.9995290793501295	0.9818965218053717
Breast HR-unknown	I	47	4236	0	5	1	0.9818965218053717
Breast HR-unknown	I	48	4231	0	15	1	0.9818965218053717
Breast HR-unknown	I	49	4216	0	11	1	0.9818965218053717
Breast HR-unknown	I	50	4205	1	13	0.9997621878715814	0.9816630149036344
Breast HR-unknown	I	51	4191	1	9	0.9997613934621808	0.9814287836903431
Breast HR-unknown	I	52	4181	1	10	0.9997608227696724	0.9811940482720963
Breast HR-unknown	I	53	4170	3	11	0.9992805755395684	0.9804881532733394
Breast HR-unknown	I	54	4156	0	11	1	0.9804881532733394
Breast HR-unknown	I	55	4145	1	8	0.9997587454764777	0.9802516060711022
Breast HR-unknown	I	56	4136	1	15	0.9997582205029013	0.9800146013307561
Breast HR-unknown	I	57	4120	2	9	0.9995145631067961	0.9795388660873917
Breast HR-unknown	I	58	4109	1	11	0.9997566317838891	0.9793004774609406
Breast HR-unknown	I	59	4097	3	18	0.9992677568952892	0.97858339143888
Breast HR-unknown	I	60	4076	0	9	1	0.97858339143888
Breast HR-unknown	I	61	4067	1	18	0.9997541185148758	0.978342775901275
Breast HR-unknown	I	62	4048	2	23	0.9995059288537549	0.9778594049645649
Breast HR-unknown	I	63	4023	3	19	0.9992542878448919	0.9771302033202961
Breast HR-unknown	I	64	4001	4	19	0.9990002499375156	0.9761533173384712
Breast HR-unknown	I	65	3978	3	17	0.9992458521870287	0.9754171534490756
Breast HR-unknown	I	66	3958	4	19	0.998989388580091	0.974431385734625
Breast HR-unknown	I	67	3935	0	17	1	0.974431385734625
Breast HR-unknown	I	68	3918	1	14	0.9997447677386422	0.9741826794085058
Breast HR-unknown	I	69	3903	4	18	0.9989751473225724	0.9731842856812104
Breast HR-unknown	I	70	3881	1	23	0.999742334449884	0.9729335296168762
Breast HR-unknown	I	71	3857	2	19	0.9994814622763806	0.9724290268791956
Breast HR-unknown	I	72	3836	0	26	1	0.9724290268791956
Breast HR-unknown	I	73	3810	0	26	1	0.9724290268791956
Breast HR-unknown	I	74	3784	3	14	0.9992071881606766	0.971658073633784
Breast HR-unknown	I	75	3767	0	17	1	0.971658073633784
Breast HR-unknown	I	76	3750	1	18	0.9997333333333334	0.9713989648141483
Breast HR-unknown	I	77	3731	1	30	0.9997319753417314	0.9711386059385616
Breast HR-unknown	I	78	3700	1	22	0.9997297297297297	0.9708761360450647
Breast HR-unknown	I	79	3677	1	21	0.9997280391623606	0.9706120957578618
Breast HR-unknown	I	80	3655	2	30	0.999452804377565	0.9700809810679807
Breast HR-unknown	I	81	3623	0	19	1	0.9700809810679807
Breast HR-unknown	I	82	3604	4	24	0.9988901220865705	0.9690043096128552
Breast HR-unknown	I	83	3576	3	15	0.9991610738255033	0.968191386534321
Breast HR-unknown	I	84	3558	2	35	0.9994378864530635	0.9676471530399229
Breast HR-unknown	I	85	3521	2	29	0.9994319795512638	0.9670975096698349
Breast HR-unknown	I	86	3490	0	31	1	0.9670975096698349
Breast HR-unknown	I	87	3459	0	26	1	0.9670975096698349
Breast HR-unknown	I	88	3433	3	25	0.9991261287503641	0.9662523909605398
Breast HR-unknown	I	89	3405	1	32	0.9997063142437592	0.9659686163963812
Breast HR-unknown	I	90	3372	1	35	0.9997034400948992	0.9656821488351723
Breast HR-unknown	I	91	3336	1	28	0.9997002398081535	0.9653926757689747
Breast HR-unknown	I	92	3307	0	24	1	0.9653926757689747
Breast HR-unknown	I	93	3283	4	25	0.9987816021931161	0.964216443450036
Breast HR-unknown	I	94	3254	1	31	0.9996926859250154	0.9639201261656322
Breast HR-unknown	I	95	3222	2	30	0.9993792675356921	0.9633217896503213
Breast HR-unknown	I	96	3190	2	37	0.9993730407523511	0.9627178261458385
Breast HR-unknown	I	97	3151	1	28	0.999682640431609	0.9624122984320505
Breast HR-unknown	I	98	3122	1	26	0.9996796925048046	0.9621040305593944
Breast HR-unknown	I	99	3095	1	27	0.9996768982229403	0.9617931730374044
Breast HR-unknown	I	100	3067	2	22	0.9993478969677209	0.9611659847928413
Breast HR-unknown	I	101	3043	3	25	0.9990141307919816	0.9602184008446394
Breast HR-unknown	I	102	3015	2	34	0.9993366500829187	0.9595814400480592
Breast HR-unknown	I	103	2979	2	32	0.9993286337697214	0.9589372094740088
Breast HR-unknown	I	104	2945	3	18	0.998981324278438	0.9579603634202152
Breast HR-unknown	I	105	2924	0	24	1	0.9579603634202152
Breast HR-unknown	I	106	2900	1	32	0.9996551724137931	0.9576300322604151
Breast HR-unknown	I	107	2867	2	29	0.9993024066968957	0.9569619959630588
Breast HR-unknown	I	108	2836	1	43	0.9996473906911142	0.9566245622550322
Breast HR-unknown	I	109	2792	0	35	1	0.9566245622550322
Breast HR-unknown	I	110	2757	2	35	0.9992745738121146	0.955930601745598
Breast HR-unknown	I	111	2720	3	31	0.9988970588235294	0.9548762665230844
Breast HR-unknown	I	112	2686	0	43	1	0.9548762665230844
Breast HR-unknown	I	113	2643	3	45	0.9988649262202043	0.9537924115100049
Breast HR-unknown	I	114	2595	0	41	1	0.9537924115100049
Breast HR-unknown	I	115	2554	2	35	0.9992169146436961	0.9530455106395976
Breast HR-unknown	I	116	2517	1	50	0.9996027016289233	0.9526668672106585
Breast HR-unknown	I	117	2466	0	38	1	0.9526668672106585
Breast HR-unknown	I	118	2428	3	41	0.9987644151565074	0.9514897664686355
Breast HR-unknown	I	119	2384	1	32	0.9995805369127517	0.9510906516337074
Breast HR-unknown	I	120	2351	3	31	0.9987239472564866	0.9498770097983603
Breast HR-unknown	I	121	2317	1	40	0.9995684074233924	0.9494670499322411
Breast HR-unknown	I	122	2276	1	31	0.9995606326889279	0.9490498851475608
Breast HR-unknown	I	123	2244	2	45	0.9991087344028521	0.9482040296349515
Breast HR-unknown	I	124	2197	3	23	0.9986345015930814	0.9469092585430513
Breast HR-unknown	I	125	2171	0	31	1	0.9469092585430513
Breast HR-unknown	I	126	2140	2	51	0.9990654205607477	0.9460242966191793
Breast HR-unknown	I	127	2087	2	36	0.9990416866315285	0.9451177088888302
Breast HR-unknown	I	128	2049	4	40	0.9980478282088824	0.9432726767582518
Breast HR-unknown	I	129	2005	0	29	1	0.9432726767582518
Breast HR-unknown	I	130	1976	0	37	1	0.9432726767582518
Breast HR-unknown	I	131	1939	0	44	1	0.9432726767582518
Breast HR-unknown	I	132	1895	0	38	1	0.9432726767582518
Breast HR-unknown	I	133	1857	0	45	1	0.9432726767582518
Breast HR-unknown	I	134	1812	3	40	0.9983443708609272	0.9417109670285195
Breast HR-unknown	I	135	1769	1	43	0.9994347088750707	0.9411786261766097
Breast HR-unknown	I	136	1725	2	46	0.998840579710145	0.9400874045810427
Breast HR-unknown	I	137	1677	2	33	0.9988073941562313	0.938966250848686
Breast HR-unknown	I	138	1642	2	44	0.9987819732034104	0.9378225647940591
Breast HR-unknown	I	139	1596	2	41	0.9987468671679198	0.93664734854745
Breast HR-unknown	I	140	1553	0	52	1	0.93664734854745
Breast HR-unknown	I	141	1501	3	23	0.9980013324450366	0.9347753018814657
Breast HR-unknown	I	142	1475	2	35	0.9986440677966102	0.9335078099467112
Breast HR-unknown	I	143	1438	2	40	0.9986091794158554	0.9322094680691776
Breast HR-unknown	I	144	1396	1	37	0.9992836676217765	0.9315416962439131
Breast HR-unknown	I	145	1358	1	38	0.9992636229749632	0.9308557303409353
Breast HR-unknown	I	146	1319	2	29	0.9984836997725549	0.9294442735853007
Breast HR-unknown	I	147	1288	1	42	0.9992236024844721	0.9287226553604674
Breast HR-unknown	I	148	1245	0	45	1	0.9287226553604674
Breast HR-unknown	I	149	1200	0	37	1	0.9287226553604674
Breast HR-unknown	I	150	1163	1	36	0.999140154772141	0.9279240976172513
Breast HR-unknown	I	151	1126	1	40	0.9991119005328597	0.9271000087206107
Breast HR-unknown	I	152	1085	0	37	1	0.9271000087206107
Breast HR-unknown	I	153	1048	0	39	1	0.9271000087206107
Breast HR-unknown	I	154	1009	0	32	1	0.9271000087206107
Breast HR-unknown	I	155	977	1	40	0.9989764585465711	0.9261510834302109
Breast HR-unknown	I	156	936	2	34	0.9978632478632479	0.9241721281237361
Breast HR-unknown	I	157	900	0	32	1	0.9241721281237361
Breast HR-unknown	I	158	868	0	39	1	0.9241721281237361
Breast HR-unknown	I	159	829	1	35	0.9987937273823885	0.9230573245916206
Breast HR-unknown	I	160	793	1	29	0.9987389659520807	0.9218933178771292
Breast HR-unknown	I	161	763	0	55	1	0.9218933178771292
Breast HR-unknown	I	162	708	0	45	1	0.9218933178771292
Breast HR-unknown	I	163	663	0	38	1	0.9218933178771292
Breast HR-unknown	I	164	625	0	54	1	0.9218933178771292
Breast HR-unknown	I	165	571	0	53	1	0.9218933178771292
Breast HR-unknown	I	166	518	0	55	1	0.9218933178771292
Breast HR-unknown	I	167	463	0	48	1	0.9218933178771292
Breast HR-unknown	I	168	415	0	46	1	0.9218933178771292
Breast HR-unknown	I	169	369	0	38	1	0.9218933178771292
Breast HR-unknown	I	170	331	1	38	0.9969788519637462	0.9191081416901893
Breast HR-unknown	I	171	292	0	54	1	0.9191081416901893
Breast HR-unknown	I	172	238	0	41	1	0.9191081416901893
Breast HR-unknown	I	173	197	0	42	1	0.9191081416901893
Breast HR-unknown	I	174	155	0	36	1	0.9191081416901893
Breast HR-unknown	I	175	119	0	30	1	0.9191081416901893
Breast HR-unknown	I	176	89	0	28	1	0.9191081416901893
Breast HR-unknown	I	177	61	0	15	1	0.9191081416901893
Breast HR-unknown	I	178	46	0	15	1	0.9191081416901893
Breast HR-unknown	I	179	31	0	31	1	0.9191081416901893
Breast HR-unknown	II	1	3739	3	28	0.9991976464295266	0.9991976464295266
Breast HR-unknown	II	2	3708	2	9	0.9994606256742179	0.9986587048726606
Breast HR-unknown	II	3	3697	4	10	0.9989180416553962	0.9975781977535124
Breast HR-unknown	II	4	3683	4	13	0.9989139288623405	0.9964947568653739
Breast HR-unknown	II	5	3666	2	11	0.9994544462629569	0.9959511154268221
Breast HR-unknown	II	6	3653	3	14	0.9991787571858747	0.9951331977300578
Breast HR-unknown	II	7	3636	6	12	0.9983498349834984	0.9934910637404043
Breast HR-unknown	II	8	3618	5	10	0.9986180210060807	0.9921180799596685
Breast HR-unknown	II	9	3603	6	10	0.9983347210657785	0.9904659266208513
Breast HR-unknown	II	10	3587	5	8	0.9986060775020908	0.989085293882322
Breast HR-unknown	II	11	3574	5	10	0.9986010072747622	0.987701570751541
Breast HR-unknown	II	12	3559	7	8	0.9980331553807249	0.9857589152316588
Breast HR-unknown	II	13	3544	3	8	0.9991534988713319	0.9849244691973205
Breast HR-unknown	II	14	3533	9	6	0.9974525898669686	0.9824154626242166
Breast HR-unknown	II	15	3518	11	6	0.996873223422399	0.9793436689662103
Breast HR-unknown	II	16	3501	8	11	0.9977149385889745	0.9771058085401235
Breast HR-unknown	II	17	3482	4	10	0.9988512349224583	0.9759833435102094
Breast HR-unknown	II	18	3468	11	13	0.9968281430219147	0.9728876639316015
Breast HR-unknown	II	19	3444	11	8	0.9968060394889663	0.9697802991513322
Breast HR-unknown	II	20	3425	11	4	0.9967883211678832	0.9666656762927439
Breast HR-unknown	II	21	3410	8	6	0.9976539589442815	0.9643978389290073
Breast HR-unknown	II	22	3396	10	6	0.997055359246172	0.9615580337495933
Breast HR-unknown	II	23	3380	12	4	0.9964497041420118	0.9581442182451568
Breast HR-unknown	II	24	3364	12	10	0.9964328180737217	0.9547263435070648
Breast HR-unknown	II	25	3342	9	9	0.9973070017953322	0.9521552671780511
Breast HR-unknown	II	26	3324	8	6	0.9975932611311673	0.9498636780873699
Breast HR-unknown	II	27	3310	9	6	0.9972809667673715	0.9472809671801836
Breast HR-unknown	II	28	3295	11	9	0.9966616084977238	0.9441185724490814
Breast HR-unknown	II	29	3275	12	5	0.9963358778625954	0.9406592066874357
Breast HR-unknown	II	30	3258	9	3	0.9972375690607734	0.9380607005916141
Breast HR-unknown	II	31	3246	3	4	0.9990757855822551	0.9371937313674075
Breast HR-unknown	II	32	3239	9	4	0.9972213646187095	0.9345896117063063
Breast HR-unknown	II	33	3226	6	6	0.9981401115933044	0.9328513793224755
Breast HR-unknown	II	34	3214	8	10	0.9975108898568762	0.930529409492177
Breast HR-unknown	II	35	3196	6	7	0.9981226533166458	0.9287824831915034
Breast HR-unknown	II	36	3183	7	2	0.9978008168394596	0.9267399203946637
Breast HR-unknown	II	37	3174	5	9	0.9984247006931317	0.9252800276404188
Breast HR-unknown	II	38	3160	4	5	0.9987341772151899	0.9241087870991018
Breast HR-unknown	II	39	3151	5	6	0.9984132021580451	0.9226424132700014
Breast HR-unknown	II	40	3140	7	7	0.9977707006369426	0.9205855671257689
Breast HR-unknown	II	41	3126	7	6	0.9977607165706974	0.9185241151200491
Breast HR-unknown	II	42	3113	11	9	0.9964664310954063	0.9152784468687414
Breast HR-unknown	II	43	3093	7	3	0.9977368250889105	0.913207011651127
Breast HR-unknown	II	44	3083	9	4	0.9970807654881609	0.9105411462262617
Breast HR-unknown	II	45	3070	5	10	0.998371335504886	0.9090581801900626
Breast HR-unknown	II	46	3055	3	8	0.9990180032733225	0.9081654880327565
Breast HR-unknown	II	47	3044	3	12	0.9990144546649146	0.9072704497725402
Breast HR-unknown	II	48	3029	3	4	0.9990095741168703	0.9063718656360867
Breast HR-unknown	II	49	3022	7	8	0.9976836532097948	0.9042723940743883
Breast HR-unknown	II	50	3007	5	9	0.9983372131692717	0.9027687818461303
Breast HR-unknown	II	51	2993	3	7	0.9989976612094889	0.9018639016772234
Breast HR-unknown	II	52	2983	4	12	0.9986590680522963	0.9006545635589838
Breast HR-unknown	II	53	2967	5	9	0.9983147960903269	0.8991367769672092
Breast HR-unknown	II	54	2953	7	13	0.9976295292922451	0.8970053995751434
Breast HR-unknown	II	55	2933	2	2	0.9993181043300375	0.8963937354772401
Breast HR-unknown	II	56	2929	4	5	0.99863434619324	0.8951695719600298
Breast HR-unknown	II	57	2920	4	10	0.9986301369863013	0.8939433122724133
Breast HR-unknown	II	58	2906	3	11	0.9989676531314522	0.8930204526933295
Breast HR-unknown	II	59	2892	3	10	0.9989626556016598	0.8920940829291248
Breast HR-unknown	II	60	2879	5	9	0.9982632858631469	0.8905447705238989
Breast HR-unknown	II	61	2865	4	7	0.9986038394415357	0.8893014270397468
Breast HR-unknown	II	62	2854	1	8	0.9996496145760336	0.8889898287821996
Breast HR-unknown	II	63	2845	4	7	0.9985940246045695	0.8877399309561439
Breast HR-unknown	II	64	2834	1	8	0.9996471418489767	0.8874266846855171
Breast HR-unknown	II	65	2825	5	14	0.9982300884955753	0.8858560179869588
Breast HR-unknown	II	66	2806	2	7	0.9992872416250891	0.8852246166911732
Breast HR-unknown	II	67	2797	3	8	0.9989274222381123	0.8842751444530348
Breast HR-unknown	II	68	2786	3	6	0.9989231873653984	0.8833229458050236
Breast HR-unknown	II	69	2777	1	14	0.9996398991717681	0.883004860480643
Breast HR-unknown	II	70	2762	5	7	0.998189717595945	0.8814063723190199
Breast HR-unknown	II	71	2750	3	12	0.9989090909090909	0.8804448380946718
Breast HR-unknown	II	72	2735	3	9	0.9989031078610603	0.8794790850729957
Breast HR-unknown	II	73	2723	1	18	0.9996327579875137	0.8791561034038539
Breast HR-unknown	II	74	2704	8	16	0.9970414201183432	0.8765550498434874
Breast HR-unknown	II	75	2680	4	11	0.9985074626865672	0.875246758724318
Breast HR-unknown	II	76	2665	3	11	0.998874296435272	0.8742614903280055
Breast HR-unknown	II	77	2651	2	19	0.999245567710298	0.8736019192300591
Breast HR-unknown	II	78	2630	2	16	0.9992395437262357	0.8729375831698081
Breast HR-unknown	II	79	2612	2	16	0.9992343032159265	0.872269177669678
Breast HR-unknown	II	80	2594	5	16	0.9980724749421742	0.8705878569725507
Breast HR-unknown	II	81	2573	3	26	0.9988340458608628	0.8695727914572309
Breast HR-unknown	II	82	2544	5	24	0.9980345911949685	0.8678637254362851
Breast HR-unknown	II	83	2515	3	17	0.9988071570576541	0.8668285003164804
Breast HR-unknown	II	84	2495	6	28	0.9975951903807615	0.8647439428006892
Breast HR-unknown	II	85	2461	3	19	0.9987809833401057	0.8636898055278724
Breast HR-unknown	II	86	2439	6	25	0.997539975399754	0.8615651073592923
Breast HR-unknown	II	87	2408	4	17	0.9983388704318937	0.8601339360846091
Breast HR-unknown	II	88	2387	4	23	0.9983242563887725	0.8586925721364154
Breast HR-unknown	II	89	2360	3	23	0.9987288135593221	0.8576010137820047
Breast HR-unknown	II	90	2334	0	22	1	0.8576010137820047
Breast HR-unknown	II	91	2312	1	19	0.9995674740484429	0.8572300790874623
Breast HR-unknown	II	92	2292	2	29	0.9991273996509599	0.8564820598212429
Breast HR-unknown	II	93	2261	4	15	0.9982308712958867	0.8549668328246551
Breast HR-unknown	II	94	2242	3	23	0.9986619090098127	0.8538228094087434
Breast HR-unknown	II	95	2216	4	29	0.9981949458483754	0.8522816130018684
Breast HR-unknown	II	96	2183	1	20	0.9995419147961521	0.8518911954054406
Breast HR-unknown	II	97	2162	4	14	0.9981498612395929	0.8503150784851715
Breast HR-unknown	II	98	2144	2	27	0.9990671641791045	0.849521874120913
Breast HR-unknown	II	99	2115	1	21	0.9995271867612293	0.8491202089322033
