status	SEER_Draw	Stage	coef_a_weibull	sd_a	coef_b_weibull	sd_b	coef_lts_fraction	sd_lts	lb_lts	ub_lts	coef_recur_month	sd_recur	lb_recur	ub_recur
55-64	Gallbladder	III	1.0911954191414548	0.052131976902125246	-3.162798606934109	0.17195751370838483	0.21861575879639175	0.02087683303196263	0.17618674024881695	0.25952773387571365	0.0012295815616583028	5.673960813489431e-4	2.8362039284947913e-4	0.0024986554741123278
55-64	Gallbladder	IV	0.9116232885799733	0.020174237098584097	-1.8888574388102246	0.05519306887376623	0.02402693630615329	0.0050833969637088606	0.01589126397500638	0.035385096727167976	0.002150900662824768	7.201241859838556e-4	6.428096732888424e-4	0.003259793358625179
65-74	Gallbladder	I	0.8408856468116872	0.04511685552146693	-2.714949115915792	0.12751769128442791	0.47610973038670523	0.03595284529493361	0.40896816214380766	0.5467805043565813	6.500816407598118e-4	4.1771915824252e-4	3.620028802492307e-5	0.0015766997874548832
65-74	Gallbladder	II	0.9691611911585316	0.029929177843655997	-2.7739415242678795	0.08689920411359105	0.222410187723526	0.018583906037758474	0.1879393002729105	0.26043056885429766	0.0012872631653788652	5.310186372084229e-4	2.8007762439191555e-4	0.0023481815608548
65-74	Gallbladder	III	1.0795484872812477	0.04631746051070145	-3.205292840145117	0.1576071202401039	0.18051352011430305	0.02370086973683382	0.1346532705863641	0.2255445398603665	0.001826361539205581	6.259814497575732e-4	5.614932200803262e-4	0.0029894807418490463
65-74	Gallbladder	IV	0.8498299924844699	0.01808323371783512	-1.6001196648676357	0.04736990924532057	0.02191368945254026	0.00445527453901179	0.014330093831896555	0.0316412705523443	0.002687181899232528	5.902868736955548e-4	0.0011743920353186632	0.00330335499554338
75-84	Gallbladder	I	0.8588003107126723	0.030982022984024894	-2.3871155001917375	0.09145949894430788	0.37819731600749895	0.022000874832598577	0.33593074263741984	0.42279251249800154	9.387730185382793e-4	3.9445601451209867e-4	2.8103222859730316e-4	0.0017850330462000205
75-84	Gallbladder	II	0.8720492222864401	0.027511611478886516	-2.2578412356747704	0.07932201787770642	0.1757059394900096	0.016730129080778425	0.14396701145840862	0.20942953631027558	0.00200109616007203	5.33441036761631e-4	9.303581595874859e-4	0.0029400437577846946
75-84	Gallbladder	III	0.9439457836364358	0.050188693638452464	-2.391719377181433	0.1525084342367801	0.1524812400192016	0.019277359174267306	0.11326877896400235	0.18846772006048523	0.0025775107097833613	4.5147807278607285e-4	0.0015201185730476182	0.0032090828465629333
75-84	Gallbladder	IV	0.7924519626677824	0.019515144256507605	-1.2283802914215771	0.04655792102176923	0.015903764606521386	0.004454964729332255	0.008635817462758889	0.026063743569402966	0.003057817002237514	3.190363422223219e-4	0.0021216158638889962	0.0033225449659209047
40-54	Head_and_Neck	I	1.7911668263240605	0.09891942951303934	-6.45517024302443	0.3897620081450342	0.9507409281183057	0.006627878501509015	0.9361069700031496	0.9622849630028634	5.605800449300011e-4	6.190815488424608e-5	4.394031436386855e-4	6.833138407676308e-4
40-54	Head_and_Neck	II	1.6381753135987962	0.0779681322576332	-5.504580286964129	0.33701380551332843	0.9066315686249771	0.009951082554240607	0.8873034370655826	0.9260836460921895	0.0012953289950954606	8.560426603048218e-5	0.0011277440328017478	0.001461604106634537
40-54	Head_and_Neck	III	1.4974438103209304	0.038726301009704985	-4.672665035016161	0.15564354157222185	0.8221678150843283	0.009168586019802092	0.8045189583112824	0.8399132055737976	0.0013702292213043981	8.461304126937945e-5	0.0012132621424846403	0.0015468978207424657
40-54	Head_and_Neck	IV	1.3576665072983913	0.023476362045503844	-3.898091380209567	0.06681014706151767	0.6903765491719009	0.006660288354910778	0.6770534231681061	0.7030961001635854	0.0017263169188227994	8.223893941426415e-5	0.0015703207149301967	0.0018932534453369736
55-64	Head_and_Neck	I	1.637441680992819	0.09895186660077844	-5.824450447988287	0.39399394098626533	0.9512955098599389	0.007932794549380758	0.934303933440042	0.9649837557920725	0.00108466227043969	8.039751323236143e-5	9.257299283337964e-4	0.0012376824690621304
55-64	Head_and_Neck	II	1.4640185542230788	0.05252371837598633	-4.757694165938798	0.22961437913673974	0.8899366737083008	0.01018699409363991	0.8689150217849707	0.9084329894165428	0.0015925156874227963	1.178506684832556e-4	0.0013689314325266411	0.0018247715832630923
55-64	Head_and_Neck	III	1.3542656860782722	0.03075936798298865	-4.117585952013093	0.12633629408535954	0.8175111247905055	0.008836349954236693	0.7998111140032383	0.8345864889672298	0.00198557556189238	8.900514198876168e-5	0.0018052406914131115	0.0021591800753797755
55-64	Head_and_Neck	IV	1.252767052121694	0.019283875725920066	-3.5471441083897917	0.05289173838467626	0.6616206828299123	0.0062746228732693385	0.6493985868101004	0.6737434777629612	0.0020953868983800586	8.181280802764586e-5	0.0019395237731101526	0.0022573577830907504
65-74	Head_and_Neck	I	1.5165739271396506	0.07660935600375543	-5.251690965084067	0.31772234739235644	0.9394391641922188	0.008012562959284332	0.9237246207519395	0.9546765130274064	0.0012641023862694709	9.019042795990238e-5	0.0010932598895583281	0.0014439265188867215
65-74	Head_and_Neck	II	1.3839959478144372	0.05712867810305492	-4.477126761945761	0.2459288126530777	0.8604549975794267	0.0150947730039426	0.8298166544007035	0.8891630386665746	0.0021431706030677583	1.879117950174547e-4	0.0017770097407390011	0.002518100131209103
65-74	Head_and_Neck	III	1.2432519172448537	0.03388452100459992	-3.66190231355716	0.1296768955711347	0.7554496629341906	0.013115519058551654	0.7282897784510773	0.7798749333843316	0.002894331344884332	1.6371677124632706e-4	0.0025247130556045774	0.003173095613916254
65-74	Head_and_Neck	IV	1.1321306497172765	0.020146288501486833	-3.0117268982650733	0.05448573762997073	0.6039446583604425	0.008184256150918423	0.5876833052280898	0.6197432896824342	0.0031344923540471926	1.1769888417201484e-4	0.002869034879529999	0.003314320948196996
75-84	Head_and_Neck	I	1.2718438728601829	0.13592068562350254	-4.503633806774845	0.49089933877873265	0.9392899649440201	0.030133227543531343	0.84397815956514	0.9710197594065212	0.0019303226007756566	2.4675097226812317e-4	0.0013023999070748392	0.0023215508376205813
75-84	Head_and_Neck	II	1.106645909892913	0.05003785869254092	-3.2354775464614676	0.18411321100454123	0.7982829889238163	0.018958392937481243	0.7585317645525859	0.8309201203471894	0.0029923824177024187	1.817040028417496e-4	0.0025549452372166416	0.0032449918198688052
75-84	Head_and_Neck	III	1.0961715376763495	0.032715087445249875	-3.0669579679963	0.11913672295789815	0.607714063955286	0.01717296782439189	0.5746926065097193	0.6418468674080428	0.0031772928618519487	1.1594446310574416e-4	0.002875690307408517	0.0033119676050818005
75-84	Head_and_Neck	IV	1.0343391090382144	0.02208538427389233	-2.6717042123355768	0.059131808884281364	0.4291545598603228	0.010927377450339296	0.40841104130904465	0.45040189653725177	0.0032957155447244047	5.134565982146033e-5	0.0031405562157349044	0.0033322006223931886
40-54	Hodgkin_lymphoma	I	0.6288243175875297	0.08487393238156456	-2.550821461382976	0.5703801236118877	0.9442931378847568	0.027156538268388746	0.8748544663634972	0.9742510131354539	1.2148924641816662e-4	8.642155581788737e-5	1.212497154798178e-6	2.919780449512505e-4
40-54	Hodgkin_lymphoma	II	0.913829095501448	0.11783439918512852	-3.773316706275631	0.48125522771662316	0.9350242746727091	0.028773154181555884	0.8606771765705956	0.966282591421153	1.5984853420438923e-4	9.83074236956988e-5	4.689961159594608e-6	3.441657999921247e-4
40-54	Hodgkin_lymphoma	III	0.6272143391311593	0.07082230291941762	-1.9427158964138083	0.32216667383214526	0.8685521286919177	0.03543549770378007	0.7779183083947949	0.913359930471041	3.691094420351231e-4	1.79818127145403e-4	2.9231296919593315e-5	6.980957860536088e-4
40-54	Hodgkin_lymphoma	IV	0.5825476636964662	0.05282734357222079	-1.3915549359010977	0.2011052138309955	0.7984724804528355	0.030597189896509815	0.7229930054865125	0.8431000231298748	5.68622968675222e-4	2.229142145124782e-4	9.63372442539607e-5	9.680383972913535e-4
55-64	Hodgkin_lymphoma	I	0.60539844102355	0.08521859570317734	-2.1356659972508876	0.4955382258691691	0.9137371528110305	0.036308458051489606	0.81542156249099	0.9538946129591145	2.7305155341556735e-4	1.64373450238862e-4	1.076435838748807e-5	5.98113693585412e-4
55-64	Hodgkin_lymphoma	II	0.6920327788776256	0.08387022667696217	-2.221771019408682	0.5057134248300862	0.8951760131232867	0.04053994265610659	0.7873989805713715	0.9399271921984736	4.768330062542723e-4	1.9801404946495624e-4	3.520661145154121e-5	7.964240802870345e-4
55-64	Hodgkin_lymphoma	III	0.7012019917004199	0.07765626480468901	-1.7911585625305149	0.2453264880737617	0.8224850739706675	0.02975530881050811	0.7440111400685055	0.8651712436473603	6.402812746996243e-4	2.0119002085253166e-4	1.4905484664147963e-4	9.775547181428003e-4
55-64	Hodgkin_lymphoma	IV	0.7143290918100066	0.06835690384237858	-1.670190464254382	0.208705454470546	0.7681539287096513	0.029621093900681506	0.6961065510494958	0.8152471104127086	8.31579258885251e-4	2.5109005509164493e-4	2.6405126886864437e-4	0.0013208822936410433
65-74	Hodgkin_lymphoma	I	0.9509632373219619	0.12423592710705027	-3.083275761486362	0.4774434485269521	0.8527030300402749	0.03205438021900881	0.7825110591888724	0.9077950939488765	6.200430735824399e-4	2.3250969544937495e-4	1.4812368220437034e-4	0.0010674687318264246
65-74	Hodgkin_lymphoma	II	0.7850162188867742	0.06993928472667771	-1.8585515112423745	0.2526830813408628	0.797812569553193	0.02428133107434071	0.746205891372797	0.8410059772985496	8.442892820839736e-4	2.485442739446433e-4	3.8563083438075983e-4	0.0013563826660788745
65-74	Hodgkin_lymphoma	III	0.8763265174579405	0.06743388520864621	-2.2092776930085334	0.25647523561858343	0.7735538714643796	0.025788811597462703	0.7176017759071718	0.8167081967001656	0.0016130024203950854	3.1895172512229195e-4	9.96409149722794e-4	0.002255136183071943
65-74	Hodgkin_lymphoma	IV	0.707646860233502	0.053244026352918514	-1.219301695323989	0.1707991110192571	0.6470411446232835	0.032482909025629184	0.5813050361417414	0.7100598023634855	0.002145177729152051	4.0456162920204903e-4	0.0014108960668077373	0.0030168821893780708
75-84	Hodgkin_lymphoma	I	0.7837319403155418	0.08906193400179832	-2.3352138757454872	0.3359491794800032	0.681348808149834	0.05808942056034301	0.5420747500229215	0.7699209980529788	0.0015006541551853983	6.483756911691905e-4	1.5395453538107312e-4	0.002586323417935204
75-84	Hodgkin_lymphoma	II	0.7318842969132927	0.07155774266430001	-1.8896226962318403	0.3368819659703598	0.6552709471694438	0.05833416274624473	0.5152606013374859	0.74452848361016	0.0019974797340290423	6.026320507307384e-4	5.573163111382491e-4	0.002926923314048472
75-84	Hodgkin_lymphoma	III	0.7189431304570923	0.06120105632948144	-1.5868504924933844	0.1926956248342252	0.5287643031030723	0.04639540494002638	0.42916790985333075	0.6129270005459924	0.002634520003541038	4.8021620956406537e-4	0.0013889425741500617	0.00321679213181243
75-84	Hodgkin_lymphoma	IV	0.7125944701129223	0.05704525025368169	-1.3886234455992579	0.15751593673776987	0.44630577515605663	0.03868918444499141	0.36587049522734044	0.5175939602696475	0.0030634650452361937	3.3378719385089426e-4	0.002093738658989011	0.003323340593638819
40-54	Kidney	I	1.4611485892626646	0.26613089175509	-8.235415371683803	1.1113236612878938	0.9725702932865736	0.02757865446384003	0.8935481412841692	0.9992898981567534	2.438085295590338e-4	4.230590650502178e-5	1.5002861405403906e-4	3.0412322795455454e-4
40-54	Kidney	II	1.6835973866817002	0.16836248011608007	-7.366130259099382	0.6491740592033419	0.909233662645168	0.030234738080279475	0.8388259012148404	0.9566784200021149	8.29145528625762e-4	1.8645111580481633e-4	4.491365333934048e-4	0.0011695195017522198
40-54	Kidney	III	1.2066682665166217	0.07807547529896766	-4.269259983560982	0.26376341961278826	0.8715619963535894	0.02663953848165302	0.8022076944380458	0.9064744495762497	0.001789294428791396	2.2837010064886542e-4	0.0012828544501670973	0.0021722486571998582
40-54	Kidney	IV	0.9031932433043225	0.018976373924176466	-2.436271771625335	0.054453807115363614	0.1869141896643547	0.010508022194048009	0.1671172959780234	0.2076651036088242	0.0032218374146373847	1.5318886487065647e-4	0.0027565402932196595	0.003328627181814573
55-64	Kidney	I	1.546139281150528	0.25078026032546075	-8.438249665640601	1.0614865114293468	0.9653317258732517	0.024933438856056027	0.9038745048680304	0.9985270263593328	4.971882653056132e-4	5.073588653888796e-5	3.893625913023045e-4	5.838206591523575e-4
55-64	Kidney	II	1.557169566282096	0.2368951464779942	-6.830447839456619	0.9228640669762826	0.927197455957796	0.0409274722741499	0.7951347507559243	0.9720800037413229	0.0013127693570437362	2.0712293622246507e-4	8.129138829241283e-4	0.0016632173951470616
55-64	Kidney	III	1.1164416239517976	0.08214253029609817	-4.0250836992395564	0.3008698165347166	0.886369933221706	0.048723438846574256	0.7414756747637656	0.9228314454742467	0.002340325027231714	3.152405038271107e-4	0.0013972858581508666	0.00275759805809891
55-64	Kidney	IV	0.8202195312628557	0.013705686696002504	-2.148442252428725	0.039041612706354555	0.14521224968753332	0.00841007956340021	0.12860006355425851	0.161484604304973	0.0032624094175188784	1.0035755770629609e-4	0.002960391072719417	0.0033292275936657473
65-74	Kidney	I	1.2112775661197936	0.4697620678161029	-7.099530985043781	2.7394315140526944	0.9778278431823415	0.041903564002132535	0.8499440559647723	0.998962743556051	8.833621180469107e-4	4.5946046946739766e-5	7.846644696313612e-4	9.651751704790888e-4
65-74	Kidney	II	1.2822044283372824	0.3580295462384692	-5.762050777175595	1.6003420022680181	0.9347384243560872	0.07398610370418962	0.6651208598400504	0.9918610701919032	0.0024344627157489992	3.209347158666915e-4	0.0015842812769025442	0.00282782193253689
65-74	Kidney	III	1.0062195892802404	0.084507748939736	-3.545068571160372	0.30861588276559887	0.8719503340461454	0.09010821118886146	0.46426556451302226	0.9081026908721042	0.002960414168035683	2.82126076420005e-4	0.0021027615179529387	0.0032476365891337304
65-74	Kidney	IV	0.7758274031711965	0.012376573359289371	-1.940989534803713	0.03582320496365216	0.12499614340769014	0.008625225775445586	0.10713986592498267	0.1418295246510656	0.003229336819767832	1.7575917684499863e-4	0.002726349231549672	0.0033293561869448015
75-84	Kidney	I	0.5282142051390264	0.03496240039430091	-3.3742231882076315	0.5804102784119749	0.8912274734517981	0.07360490941594192	0.6841647708755572	0.9655918985396229	0.0016859445043559949	1.4545782723523315e-4	0.001494945017931939	0.002075276815567928
75-84	Kidney	II	0.8313074247637819	0.07523752677807548	-4.285541338628398	0.5052002481025285	0.4826147404141423	0.20362768102047743	0.14047512698439382	0.8411047227651813	0.0022904153766924997	3.970611463680915e-4	0.001661514579242227	0.0030551099333008657
75-84	Kidney	III	0.7311335490593451	0.038888345415193266	-3.5878226426463593	0.35000239412674583	0.34688805515579246	0.21053236300485142	0.0873473008910455	0.7472976338446341	0.002725836186336825	3.7121477274853316e-4	0.0018982713475804308	0.0032452850649775608
75-84	Kidney	IV	0.704828629784158	0.01495849079474569	-1.4734017823576515	0.040042315896232764	0.08431478598330587	0.00881277063313825	0.06742997412717859	0.10202099260397247	0.0031886142718681003	1.9393332697989694e-4	0.0026039025146218533	0.003327370150152951
40-54	Liver_Bile_duct	I	0.7846085397161044	0.02063299072706066	-2.6366806164343686	0.0706274564980857	0.4022952619911333	0.018897518063625784	0.3672895663006998	0.44112488540387274	6.864721168085342e-4	2.760849169489423e-4	1.6068818650328743e-4	0.0012404025001016815
40-54	Liver_Bile_duct	II	1.0233075366667945	0.031501357347130256	-3.233972993911225	0.09941257764659789	0.39273105896870214	0.017900295878679615	0.35713364849183393	0.42806294934373035	9.322875469077424e-4	2.74664168283347e-4	4.0443710622793775e-4	0.0014875956929312837
40-54	Liver_Bile_duct	III	0.7821040325394419	0.018253483231721854	-1.8395463358235036	0.05108208689408672	0.08766447335166715	0.009839540676241824	0.06838884172707199	0.1070293604522776	0.002630134880279659	4.863366061730061e-4	0.0013827614047389942	0.003223315304828383
40-54	Liver_Bile_duct	IV	0.7509306991173592	0.01700133734928411	-1.2697579863579944	0.041971861626387885	0.03584443470108442	0.005561866971692992	0.025545100300071472	0.047517994295295865	0.0031100650625976957	2.6530003072136604e-4	0.002349318780918286	0.003324167677233772
55-64	Liver_Bile_duct	I	0.8020447978560905	0.014802709717113928	-2.856224262553614	0.05002782323997199	0.3528011205335052	0.015328245801053223	0.32868566836350166	0.3888480832887322	2.046666602902199e-4	2.1006428963611976e-4	6.277362981102937e-6	7.59344182183717e-4
55-64	Liver_Bile_duct	II	0.9875708080898205	0.022447216893649133	-3.252715941583604	0.06772114906542719	0.34009667743221095	0.014598919176699223	0.31586898460953877	0.37187260076243595	4.2500179376084394e-4	2.6084470133714855e-4	4.1724812544978576e-5	0.001041150575792762
55-64	Liver_Bile_duct	III	0.788082871683413	0.012379587408887024	-1.810319183657835	0.03280556135114854	0.08876539102252753	0.007333158444584561	0.07418036734784356	0.10258967742152475	0.0025510518458780646	4.902618425785459e-4	0.001350806226554546	0.0032041999253590928
55-64	Liver_Bile_duct	IV	0.7425273599900619	0.011683337347602542	-1.2341082603888078	0.028625653544972863	0.0259900236918105	0.003369140447977296	0.019903302685094895	0.032858355641214206	0.003112971069242537	2.7278985418855735e-4	0.002325113538015787	0.003325435671848898
65-74	Liver_Bile_duct	I	0.7715628605469129	0.016310223999666165	-2.7167310699155056	0.060409608042850685	0.26479467165297393	0.029106864798984913	0.2142503509069828	0.32437810878016815	0.0010980496968164529	6.078442400209459e-4	5.622331210768812e-5	0.0022793044553492754
65-74	Liver_Bile_duct	II	0.9364391481960455	0.02899952845950958	-3.0408604260309477	0.08180444200696145	0.2538685695533875	0.027038319367615124	0.20406867194404077	0.30686791327122415	0.0013610700458040344	6.378652407968297e-4	1.7657971761838331e-4	0.002560363383245357
65-74	Liver_Bile_duct	III	0.8085086074798171	0.015601252190865916	-1.9502441322552508	0.04313562906868135	0.07151003797091318	0.00814387862748201	0.055765407159853383	0.08767497475566961	0.0025422296562412966	5.272025406670686e-4	0.001208657196699486	0.0031994004314858304
65-74	Liver_Bile_duct	IV	0.7383152678397842	0.014522988095958726	-1.2301873467544668	0.03695174328162399	0.016828238521822116	0.0036182427608140878	0.010748835570050918	0.024802275443362342	0.003035296536788524	3.634443882953367e-4	0.0019713721912623964	0.003319561036444084
75-84	Liver_Bile_duct	I	0.6713425516398648	0.016017856964040816	-2.250267255975988	0.053532903378213564	0.05885408403633552	0.015295963460928092	0.03495765778517722	0.09444234569537417	3.350690024036039e-4	5.875152899942021e-4	2.2423743866072036e-6	0.002090237845314257
75-84	Liver_Bile_duct	II	0.7836630728814045	0.02900021915717685	-2.5652252878649735	0.09628789383848459	0.049240720850480826	0.013730137600602148	0.028692530370194105	0.08136184088541708	7.015928640229124e-4	7.30274967956544e-4	1.1180334907561915e-5	0.002602748518405381
75-84	Liver_Bile_duct	III	0.697691429578494	0.018161093443636856	-1.5284988403330093	0.05023560808318884	0.033112270861992026	0.007878426554563044	0.019747024009272175	0.05032990411345301	0.0016962739118839944	8.574256713138421e-4	1.0375469561815015e-4	0.0030895821784659005
75-84	Liver_Bile_duct	IV	0.7062607714076448	0.017542717327402667	-1.0477863054156513	0.04322936010718049	0.0163123217772266	0.0043328767088844315	0.009023400738610007	0.02593100668073238	0.002657870715435282	7.808297167272756e-4	4.761010314677204e-4	0.003309685492122132
40-54	Lung	I	1.2668726643506882	0.05368171775741234	-4.278559691736186	0.18437473638008545	0.8348008831229285	0.01324667776888454	0.8071662940608313	0.8597343921073763	0.001711330559056254	1.3783557464654636e-4	0.0014416165769466417	0.0019766214728431327
40-54	Lung	II	1.3184326930691639	0.03916294578056091	-4.38655734082511	0.1644479447277635	0.5932116195831165	0.02314303102813754	0.547541888446515	0.6373987117111359	0.0024609225294450316	3.1105411387710106e-4	0.0018711484158358783	0.0030623024149728922
40-54	Lung	III	1.100834532812895	0.012876291853081614	-3.175407315996506	0.040586290429433396	0.28705144995751686	0.0067352857905647314	0.27349284402898116	0.29995363064072655	0.0032225962086049704	9.850992857197637e-5	0.0029536775706244475	0.0033189885268840717
40-54	Lung	IV	0.9134169843584645	0.0061006260850883145	-2.13937843014768	0.016939499597708466	0.0737014773014182	0.0023928388705817634	0.06901065763966675	0.07849667260052659	0.003310528137590405	3.1699525040022116e-5	0.003217060266964763	0.0033324867102192566
55-64	Lung	I	1.1381571986242087	0.03617562828872041	-3.8776536666549886	0.09623882715512987	0.7982701140116832	0.017048637411901057	0.7558201935643597	0.8245080604995803	0.002473452257464826	1.6584227070234943e-4	0.0020907050215851594	0.002750326091940657
55-64	Lung	II	1.1515086481334404	0.022584450420986005	-3.734418018952022	0.08951045293822928	0.5300438186201015	0.014624560329505954	0.4990048830010284	0.5567026160547832	0.0030866903289184233	1.7866748858572068e-4	0.0026446656950972684	0.003297405768818967
55-64	Lung	III	0.9696503773485579	0.00855881434244343	-2.7396641764515954	0.024721315859965294	0.24375675494797044	0.004350943332509057	0.2352793633581944	0.25240699296335817	0.0033036466882872756	2.87239588840779e-5	0.0032214177811151806	0.0033290778535131683
55-64	Lung	IV	0.8449687044811703	0.004088560225286603	-1.845980153494888	0.010957105374913387	0.05545092754755011	0.001460436423018423	0.05264921297685588	0.05832725206440918	0.0033255237647319483	1.1786072635608291e-5	0.0032909342310744306	0.003333051954637917
65-74	Lung	I	0.9997626351964755	0.023968669229071187	-3.547900947121625	0.0655862942015817	0.7346563920074688	0.02595665947412165	0.667463164311771	0.7690015706595899	0.0028915245936352568	2.2233019544175652e-4	0.0023283377691682462	0.0032006068308249765
65-74	Lung	II	1.0404767782562439	0.017081406633617246	-3.3675433143320763	0.06286417634512473	0.4270187025089427	0.011440409630809322	0.40386403791471776	0.4485529669941743	0.0032054621781849387	1.0505971802984981e-4	0.00291470702927119	0.0033081422224423796
65-74	Lung	III	0.8632020280832814	0.006442571486733749	-2.40030144628736	0.018233293640857042	0.18008396444381386	0.0037846526659129132	0.17257768523541725	0.18744520293667552	0.0033022870733676025	2.8616448305727598e-5	0.0032227252626301182	0.003329129513868511
65-74	Lung	IV	0.7865775495123136	0.003507560814222006	-1.6155922249062888	0.00919939517961046	0.04734524458044017	0.001324970651293674	0.04474714871335294	0.04991378145738988	0.0033255108202312512	1.07859411296962e-5	0.003293472356503703	0.003332978621510849
75-84	Lung	I	0.9244434867059519	0.01578549288514245	-3.231579103750223	0.04545120934491021	0.5622326307650671	0.019019175041668293	0.5155232864343977	0.5902161323210731	0.00306265167993096	1.8046567607164744e-4	0.002568185066268835	0.003267359606939218
75-84	Lung	II	0.9295525594865417	0.018025293960480263	-2.800629939475935	0.05847344957848111	0.28334115230964274	0.013068767137187078	0.2564120965825325	0.30840196190921276	0.0031984926456769436	1.0610002778474581e-4	0.0029075959315300543	0.003307103497450967
75-84	Lung	III	0.7784870790378207	0.006344042329838651	-1.9312970440297077	0.0174387687119557	0.11035205267954779	0.003724378883779591	0.10291192473553322	0.11748371518743678	0.003287772661191257	4.257882179133415e-5	0.0031676373707863513	0.003327284958166449
75-84	Lung	IV	0.7214434598839755	0.0037832058194838857	-1.2859069258261782	0.009581635877191358	0.03390553171655752	0.001365300863037752	0.03127320101814012	0.036648151505824705	0.003320599338512609	1.7589110343938556e-5	0.0032684639487629142	0.0033329313308592076
40-54	Lung_NET_excl_SCLC	I	0.896006550986683	0.17456544079964464	-3.7766357565671895	0.7371364235449847	0.7900407606569335	0.10433658523046446	0.5255982090392388	0.9357326895067559	3.6928551220121716e-4	3.897375392761916e-4	6.0123995169846866e-6	0.0013656939355012727
40-54	Lung_NET_excl_SCLC	II	1.1100662484716028	0.16257650536147417	-3.793199269761535	0.6337986177245545	0.5599649712719653	0.09241945671453491	0.35415165844262203	0.7208385975799636	7.899114077605854e-4	5.587227671190532e-4	3.3936644499021014e-5	0.0020859890935160086
40-54	Lung_NET_excl_SCLC	III	1.1132341738306704	0.0617391890756684	-3.4099791408209326	0.2411188898147703	0.29490304750281704	0.040889075197239264	0.2212687874014559	0.38159373129638974	0.0013244821036360482	6.7234613328966e-4	1.893895534619022e-4	0.002719329046136484
40-54	Lung_NET_excl_SCLC	IV	0.9025336012578565	0.03533836773184651	-2.2157724484245787	0.10399862722801786	0.07301282447356006	0.014695013420579913	0.04717918272873573	0.10424406053322391	0.0028372807421226786	5.182975908783725e-4	0.0013723140108990806	0.0033131688670659403
55-64	Lung_NET_excl_SCLC	I	1.2057510563324292	0.11931460588878007	-4.1078020495977174	0.4281690552466524	0.8040324394799234	0.038018267830870055	0.7219497250405721	0.8708434084856144	9.287438536132002e-4	3.3100478445517067e-4	3.0686204786999993e-4	0.001609405129349911
55-64	Lung_NET_excl_SCLC	II	1.248557949861845	0.09857699902622992	-4.04014765310769	0.4512205863814513	0.4940565684539422	0.06378818497447905	0.3716799185723357	0.617381183787577	0.0017274842009339549	5.569494952261074e-4	7.326037018012943e-4	0.0028374851014550803
55-64	Lung_NET_excl_SCLC	III	1.1076608159333858	0.04590467456911895	-3.1893553947208506	0.1701100701814875	0.28276385174327245	0.029864836709614036	0.226097703839251	0.34194007757134026	0.002805000014533365	3.690456831305928e-4	0.0018705559020610603	0.0032413337422555755
55-64	Lung_NET_excl_SCLC	IV	0.8609022611450319	0.023459028941963812	-1.7990044706568935	0.061075871322567386	0.0554532210341723	0.008342058943347405	0.04071624997218972	0.07318413138963359	0.0032023465918640777	1.7863799910498447e-4	0.002666132424372044	0.003329146361842996
65-74	Lung_NET_excl_SCLC	I	1.2095408623901027	0.10626142931799203	-4.106723525303549	0.3588658703000251	0.7508660885290865	0.04783823596349297	0.6221128873564691	0.8179939228881112	0.001508883855437279	4.2681954816961267e-4	5.327163299139494e-4	0.002250667137471154
65-74	Lung_NET_excl_SCLC	II	1.2332419079003372	0.09446031427761928	-3.984852659914331	0.42271762626350856	0.5213548389968168	0.05906045848805246	0.4042393907330986	0.6372720135034657	0.001999042712814046	4.634921185987142e-4	9.966959556200385e-4	0.0028432858852644655
65-74	Lung_NET_excl_SCLC	III	1.0433133781506758	0.041986742449573615	-2.8822465217247437	0.14128532676439295	0.24514902080154985	0.026418903955536	0.19421935297489396	0.2988990483488617	0.0026200625059185113	4.083070179009208e-4	0.0016363482636534506	0.0031993257683811194
65-74	Lung_NET_excl_SCLC	IV	0.836884312993731	0.02058090335714167	-1.6790152381827175	0.05534907206286951	0.04633641317657975	0.006921489534496796	0.03407660119289111	0.06106063286038542	0.0030695121808526596	2.8985615095785967e-4	0.0022411093907833118	0.003322036953951312
75-84	Lung_NET_excl_SCLC	I	0.9569846271290248	0.09228010655697566	-3.5096656294667947	0.30953435018085795	0.4496882306462108	0.07270935797207069	0.29547224631996755	0.5873846488514447	5.256754896951605e-4	5.504815101759052e-4	8.492190338330181e-6	0.0019596385702296284
75-84	Lung_NET_excl_SCLC	II	0.9611745328220327	0.12043118395787246	-3.2053426510202874	0.5149061541131031	0.26321864905279274	0.07725107138104145	0.1425852844855422	0.4373081925414185	0.0011294407390232762	7.264023303599899e-4	5.782770770492445e-5	0.0026334594996159024
75-84	Lung_NET_excl_SCLC	III	0.7900897478691276	0.055160885219621335	-1.991835328640957	0.14729962955479614	0.14233492177809576	0.032048598773186304	0.08180842126153243	0.20840024004048982	0.0021003770394188047	7.138321452826292e-4	4.4915106581310953e-4	0.0031225025825143177
75-84	Lung_NET_excl_SCLC	IV	0.7437541361184399	0.024716726036471123	-1.3035408977867395	0.062353706351614455	0.04171513052564035	0.009134259233714546	0.02554003221193401	0.0609998331079651	0.002925187691476566	4.745519173033324e-4	0.0015722962179600148	0.0033161983176909307
40-54	Lung_NET_incl_SCLC	I	1.3307026103938533	0.11050019761466814	-4.152132534427812	0.4252974246088865	0.7734912894641939	0.035583709174293134	0.6997749800986789	0.8363146519900188	0.0018570933114099425	3.5671224050322006e-4	0.0011739950388120189	0.002583756065803228
